image,mask,dataset
water_body_7204.jpg,water_body_7204.jpg,train
water_body_686.jpg,water_body_686.jpg,train
water_body_1391.jpg,water_body_1391.jpg,val
water_body_8785.jpg,water_body_8785.jpg,train
water_body_1310.jpg,water_body_1310.jpg,train
water_body_8018.jpg,water_body_8018.jpg,train
water_body_7622.jpg,water_body_7622.jpg,train
water_body_2363.jpg,water_body_2363.jpg,val
water_body_7876.jpg,water_body_7876.jpg,train
water_body_7951.jpg,water_body_7951.jpg,train
water_body_8835.jpg,water_body_8835.jpg,train
water_body_8628.jpg,water_body_8628.jpg,test
water_body_7273.jpg,water_body_7273.jpg,test
water_body_1033.jpg,water_body_1033.jpg,train
water_body_8396.jpg,water_body_8396.jpg,val
water_body_998.jpg,water_body_998.jpg,val
water_body_2295.jpg,water_body_2295.jpg,train
water_body_595.jpg,water_body_595.jpg,train
water_body_1336.jpg,water_body_1336.jpg,train
water_body_1069.jpg,water_body_1069.jpg,train
water_body_958.jpg,water_body_958.jpg,train
water_body_7580.jpg,water_body_7580.jpg,train
water_body_7280.jpg,water_body_7280.jpg,train
water_body_8553.jpg,water_body_8553.jpg,train
water_body_7981.jpg,water_body_7981.jpg,train
water_body_1089.jpg,water_body_1089.jpg,val
water_body_1062.jpg,water_body_1062.jpg,train
water_body_8493.jpg,water_body_8493.jpg,val
water_body_7489.jpg,water_body_7489.jpg,val
water_body_2496.jpg,water_body_2496.jpg,train
water_body_682.jpg,water_body_682.jpg,train
water_body_7957.jpg,water_body_7957.jpg,val
water_body_7047.jpg,water_body_7047.jpg,train
water_body_2274.jpg,water_body_2274.jpg,test
water_body_1812.jpg,water_body_1812.jpg,train
water_body_7991.jpg,water_body_7991.jpg,train
water_body_1753.jpg,water_body_1753.jpg,train
water_body_2466.jpg,water_body_2466.jpg,train
water_body_7811.jpg,water_body_7811.jpg,train
water_body_843.jpg,water_body_843.jpg,train
water_body_7089.jpg,water_body_7089.jpg,train
water_body_8888.jpg,water_body_8888.jpg,train
water_body_8615.jpg,water_body_8615.jpg,train
water_body_1236.jpg,water_body_1236.jpg,train
water_body_1687.jpg,water_body_1687.jpg,train
water_body_8863.jpg,water_body_8863.jpg,train
water_body_8926.jpg,water_body_8926.jpg,train
water_body_6367.jpg,water_body_6367.jpg,train
water_body_1021.jpg,water_body_1021.jpg,train
water_body_1221.jpg,water_body_1221.jpg,train
water_body_742.jpg,water_body_742.jpg,test
water_body_1703.jpg,water_body_1703.jpg,val
water_body_8419.jpg,water_body_8419.jpg,train
water_body_2537.jpg,water_body_2537.jpg,test
water_body_7161.jpg,water_body_7161.jpg,train
water_body_1006.jpg,water_body_1006.jpg,test
water_body_7392.jpg,water_body_7392.jpg,val
water_body_1830.jpg,water_body_1830.jpg,train
water_body_1081.jpg,water_body_1081.jpg,train
water_body_1810.jpg,water_body_1810.jpg,test
water_body_7916.jpg,water_body_7916.jpg,val
water_body_1213.jpg,water_body_1213.jpg,train
water_body_7681.jpg,water_body_7681.jpg,train
water_body_7758.jpg,water_body_7758.jpg,train
water_body_1397.jpg,water_body_1397.jpg,train
water_body_7091.jpg,water_body_7091.jpg,train
water_body_8494.jpg,water_body_8494.jpg,train
water_body_8543.jpg,water_body_8543.jpg,train
water_body_1115.jpg,water_body_1115.jpg,train
water_body_8637.jpg,water_body_8637.jpg,train
water_body_8949.jpg,water_body_8949.jpg,train
water_body_1002.jpg,water_body_1002.jpg,train
water_body_7931.jpg,water_body_7931.jpg,train
water_body_849.jpg,water_body_849.jpg,train
water_body_176.jpg,water_body_176.jpg,train
water_body_665.jpg,water_body_665.jpg,train
water_body_2313.jpg,water_body_2313.jpg,test
water_body_7425.jpg,water_body_7425.jpg,train
water_body_8003.jpg,water_body_8003.jpg,train
water_body_7638.jpg,water_body_7638.jpg,train
water_body_860.jpg,water_body_860.jpg,train
water_body_8811.jpg,water_body_8811.jpg,test
water_body_1743.jpg,water_body_1743.jpg,train
water_body_1323.jpg,water_body_1323.jpg,val
water_body_7963.jpg,water_body_7963.jpg,train
water_body_1652.jpg,water_body_1652.jpg,val
water_body_8197.jpg,water_body_8197.jpg,train
water_body_696.jpg,water_body_696.jpg,val
water_body_1610.jpg,water_body_1610.jpg,train
water_body_8087.jpg,water_body_8087.jpg,train
water_body_44.jpg,water_body_44.jpg,train
water_body_7912.jpg,water_body_7912.jpg,train
water_body_1584.jpg,water_body_1584.jpg,train
water_body_116.jpg,water_body_116.jpg,train
water_body_7437.jpg,water_body_7437.jpg,train
water_body_7782.jpg,water_body_7782.jpg,val
water_body_7179.jpg,water_body_7179.jpg,train
water_body_891.jpg,water_body_891.jpg,train
water_body_8023.jpg,water_body_8023.jpg,val
water_body_919.jpg,water_body_919.jpg,test
water_body_1379.jpg,water_body_1379.jpg,train
water_body_8850.jpg,water_body_8850.jpg,train
water_body_7209.jpg,water_body_7209.jpg,train
water_body_8005.jpg,water_body_8005.jpg,train
water_body_8883.jpg,water_body_8883.jpg,train
water_body_1045.jpg,water_body_1045.jpg,train
water_body_1055.jpg,water_body_1055.jpg,test
water_body_8189.jpg,water_body_8189.jpg,test
water_body_7297.jpg,water_body_7297.jpg,train
water_body_1319.jpg,water_body_1319.jpg,train
water_body_2333.jpg,water_body_2333.jpg,train
water_body_1073.jpg,water_body_1073.jpg,train
water_body_1676.jpg,water_body_1676.jpg,train
water_body_7720.jpg,water_body_7720.jpg,train
water_body_1623.jpg,water_body_1623.jpg,train
water_body_1168.jpg,water_body_1168.jpg,train
water_body_1260.jpg,water_body_1260.jpg,train
water_body_1772.jpg,water_body_1772.jpg,train
water_body_7193.jpg,water_body_7193.jpg,train
water_body_1770.jpg,water_body_1770.jpg,test
water_body_8011.jpg,water_body_8011.jpg,train
water_body_8783.jpg,water_body_8783.jpg,train
water_body_8858.jpg,water_body_8858.jpg,train
water_body_6.jpg,water_body_6.jpg,train
water_body_1339.jpg,water_body_1339.jpg,train
water_body_7868.jpg,water_body_7868.jpg,test
water_body_8508.jpg,water_body_8508.jpg,train
water_body_596.jpg,water_body_596.jpg,train
water_body_7917.jpg,water_body_7917.jpg,train
water_body_765.jpg,water_body_765.jpg,train
water_body_1477.jpg,water_body_1477.jpg,train
water_body_8398.jpg,water_body_8398.jpg,train
water_body_7899.jpg,water_body_7899.jpg,train
water_body_7904.jpg,water_body_7904.jpg,val
water_body_7741.jpg,water_body_7741.jpg,test
water_body_1167.jpg,water_body_1167.jpg,train
water_body_2247.jpg,water_body_2247.jpg,train
water_body_7245.jpg,water_body_7245.jpg,val
water_body_1618.jpg,water_body_1618.jpg,train
water_body_8232.jpg,water_body_8232.jpg,test
water_body_8027.jpg,water_body_8027.jpg,train
water_body_1000.jpg,water_body_1000.jpg,train
water_body_1194.jpg,water_body_1194.jpg,train
water_body_2211.jpg,water_body_2211.jpg,train
water_body_1245.jpg,water_body_1245.jpg,train
water_body_8526.jpg,water_body_8526.jpg,test
water_body_921.jpg,water_body_921.jpg,train
water_body_7785.jpg,water_body_7785.jpg,val
water_body_7084.jpg,water_body_7084.jpg,train
water_body_7987.jpg,water_body_7987.jpg,train
water_body_78.jpg,water_body_78.jpg,val
water_body_964.jpg,water_body_964.jpg,test
water_body_7397.jpg,water_body_7397.jpg,val
water_body_8157.jpg,water_body_8157.jpg,test
water_body_115.jpg,water_body_115.jpg,val
water_body_730.jpg,water_body_730.jpg,test
water_body_7028.jpg,water_body_7028.jpg,train
water_body_7801.jpg,water_body_7801.jpg,train
water_body_7289.jpg,water_body_7289.jpg,train
water_body_7330.jpg,water_body_7330.jpg,test
water_body_8824.jpg,water_body_8824.jpg,val
water_body_1711.jpg,water_body_1711.jpg,test
water_body_1843.jpg,water_body_1843.jpg,train
water_body_8009.jpg,water_body_8009.jpg,train
water_body_1602.jpg,water_body_1602.jpg,train
water_body_808.jpg,water_body_808.jpg,test
water_body_120.jpg,water_body_120.jpg,train
water_body_8244.jpg,water_body_8244.jpg,test
water_body_8860.jpg,water_body_8860.jpg,test
water_body_769.jpg,water_body_769.jpg,train
water_body_1827.jpg,water_body_1827.jpg,train
water_body_1003.jpg,water_body_1003.jpg,train
water_body_7198.jpg,water_body_7198.jpg,val
water_body_1609.jpg,water_body_1609.jpg,test
water_body_1807.jpg,water_body_1807.jpg,train
water_body_8789.jpg,water_body_8789.jpg,train
water_body_8341.jpg,water_body_8341.jpg,val
water_body_7324.jpg,water_body_7324.jpg,train
water_body_72.jpg,water_body_72.jpg,train
water_body_2367.jpg,water_body_2367.jpg,train
water_body_7321.jpg,water_body_7321.jpg,val
water_body_2241.jpg,water_body_2241.jpg,train
water_body_2555.jpg,water_body_2555.jpg,train
water_body_7439.jpg,water_body_7439.jpg,val
water_body_8532.jpg,water_body_8532.jpg,train
water_body_1208.jpg,water_body_1208.jpg,val
water_body_1072.jpg,water_body_1072.jpg,val
water_body_8764.jpg,water_body_8764.jpg,train
water_body_7196.jpg,water_body_7196.jpg,test
water_body_8720.jpg,water_body_8720.jpg,train
water_body_1311.jpg,water_body_1311.jpg,train
water_body_2415.jpg,water_body_2415.jpg,test
water_body_7692.jpg,water_body_7692.jpg,train
water_body_8409.jpg,water_body_8409.jpg,train
water_body_2350.jpg,water_body_2350.jpg,train
water_body_7571.jpg,water_body_7571.jpg,train
water_body_1675.jpg,water_body_1675.jpg,train
water_body_8801.jpg,water_body_8801.jpg,train
water_body_8520.jpg,water_body_8520.jpg,train
water_body_857.jpg,water_body_857.jpg,train
water_body_7673.jpg,water_body_7673.jpg,test
water_body_1489.jpg,water_body_1489.jpg,val
water_body_7701.jpg,water_body_7701.jpg,train
water_body_1149.jpg,water_body_1149.jpg,val
water_body_8555.jpg,water_body_8555.jpg,test
water_body_7371.jpg,water_body_7371.jpg,train
water_body_8735.jpg,water_body_8735.jpg,train
water_body_7750.jpg,water_body_7750.jpg,train
water_body_1667.jpg,water_body_1667.jpg,val
water_body_1053.jpg,water_body_1053.jpg,train
water_body_2352.jpg,water_body_2352.jpg,train
water_body_7835.jpg,water_body_7835.jpg,test
water_body_7746.jpg,water_body_7746.jpg,train
water_body_2259.jpg,water_body_2259.jpg,train
water_body_2275.jpg,water_body_2275.jpg,train
water_body_1448.jpg,water_body_1448.jpg,train
water_body_1455.jpg,water_body_1455.jpg,test
water_body_1226.jpg,water_body_1226.jpg,train
water_body_1130.jpg,water_body_1130.jpg,val
water_body_8529.jpg,water_body_8529.jpg,train
water_body_8583.jpg,water_body_8583.jpg,test
water_body_2215.jpg,water_body_2215.jpg,train
water_body_7211.jpg,water_body_7211.jpg,train
water_body_7175.jpg,water_body_7175.jpg,train
water_body_7257.jpg,water_body_7257.jpg,train
water_body_874.jpg,water_body_874.jpg,train
water_body_728.jpg,water_body_728.jpg,train
water_body_8182.jpg,water_body_8182.jpg,train
water_body_7430.jpg,water_body_7430.jpg,train
water_body_8884.jpg,water_body_8884.jpg,train
water_body_7226.jpg,water_body_7226.jpg,train
water_body_7955.jpg,water_body_7955.jpg,val
water_body_1099.jpg,water_body_1099.jpg,train
water_body_2518.jpg,water_body_2518.jpg,train
water_body_961.jpg,water_body_961.jpg,train
water_body_1052.jpg,water_body_1052.jpg,train
water_body_1400.jpg,water_body_1400.jpg,train
water_body_739.jpg,water_body_739.jpg,train
water_body_2539.jpg,water_body_2539.jpg,test
water_body_837.jpg,water_body_837.jpg,val
water_body_1569.jpg,water_body_1569.jpg,train
water_body_7795.jpg,water_body_7795.jpg,train
water_body_7696.jpg,water_body_7696.jpg,train
water_body_8734.jpg,water_body_8734.jpg,train
water_body_1368.jpg,water_body_1368.jpg,val
water_body_668.jpg,water_body_668.jpg,train
water_body_8827.jpg,water_body_8827.jpg,train
water_body_1317.jpg,water_body_1317.jpg,test
water_body_2391.jpg,water_body_2391.jpg,train
water_body_697.jpg,water_body_697.jpg,train
water_body_675.jpg,water_body_675.jpg,train
water_body_8833.jpg,water_body_8833.jpg,test
water_body_1672.jpg,water_body_1672.jpg,train
water_body_8224.jpg,water_body_8224.jpg,val
water_body_7680.jpg,water_body_7680.jpg,train
water_body_8110.jpg,water_body_8110.jpg,train
water_body_8483.jpg,water_body_8483.jpg,val
water_body_598.jpg,water_body_598.jpg,test
water_body_2277.jpg,water_body_2277.jpg,train
water_body_8443.jpg,water_body_8443.jpg,test
water_body_772.jpg,water_body_772.jpg,train
water_body_1480.jpg,water_body_1480.jpg,train
water_body_1819.jpg,water_body_1819.jpg,train
water_body_9.jpg,water_body_9.jpg,test
water_body_2546.jpg,water_body_2546.jpg,train
water_body_8675.jpg,water_body_8675.jpg,train
water_body_1500.jpg,water_body_1500.jpg,train
water_body_43.jpg,water_body_43.jpg,val
water_body_7057.jpg,water_body_7057.jpg,val
water_body_7285.jpg,water_body_7285.jpg,test
water_body_8453.jpg,water_body_8453.jpg,train
water_body_8477.jpg,water_body_8477.jpg,test
water_body_1277.jpg,water_body_1277.jpg,train
water_body_8442.jpg,water_body_8442.jpg,test
water_body_2314.jpg,water_body_2314.jpg,test
water_body_7828.jpg,water_body_7828.jpg,train
water_body_8428.jpg,water_body_8428.jpg,train
water_body_1148.jpg,water_body_1148.jpg,train
water_body_8809.jpg,water_body_8809.jpg,train
water_body_100.jpg,water_body_100.jpg,train
water_body_8412.jpg,water_body_8412.jpg,train
water_body_1803.jpg,water_body_1803.jpg,test
water_body_8542.jpg,water_body_8542.jpg,train
water_body_8479.jpg,water_body_8479.jpg,train
water_body_1639.jpg,water_body_1639.jpg,val
water_body_8471.jpg,water_body_8471.jpg,train
water_body_732.jpg,water_body_732.jpg,val
water_body_8058.jpg,water_body_8058.jpg,train
water_body_611.jpg,water_body_611.jpg,train
water_body_1460.jpg,water_body_1460.jpg,train
water_body_704.jpg,water_body_704.jpg,train
water_body_8539.jpg,water_body_8539.jpg,train
water_body_1365.jpg,water_body_1365.jpg,train
water_body_7429.jpg,water_body_7429.jpg,test
water_body_878.jpg,water_body_878.jpg,train
water_body_8457.jpg,water_body_8457.jpg,train
water_body_1269.jpg,water_body_1269.jpg,train
water_body_8245.jpg,water_body_8245.jpg,train
water_body_1122.jpg,water_body_1122.jpg,val
water_body_752.jpg,water_body_752.jpg,train
water_body_1516.jpg,water_body_1516.jpg,train
water_body_7888.jpg,water_body_7888.jpg,train
water_body_1620.jpg,water_body_1620.jpg,train
water_body_8837.jpg,water_body_8837.jpg,train
water_body_1281.jpg,water_body_1281.jpg,test
water_body_8271.jpg,water_body_8271.jpg,test
water_body_2312.jpg,water_body_2312.jpg,train
water_body_8686.jpg,water_body_8686.jpg,train
water_body_7097.jpg,water_body_7097.jpg,train
water_body_11.jpg,water_body_11.jpg,train
water_body_8356.jpg,water_body_8356.jpg,test
water_body_2444.jpg,water_body_2444.jpg,train
water_body_8644.jpg,water_body_8644.jpg,train
water_body_7943.jpg,water_body_7943.jpg,train
water_body_7960.jpg,water_body_7960.jpg,train
water_body_1235.jpg,water_body_1235.jpg,train
water_body_1046.jpg,water_body_1046.jpg,train
water_body_8013.jpg,water_body_8013.jpg,train
water_body_8054.jpg,water_body_8054.jpg,train
water_body_8495.jpg,water_body_8495.jpg,train
water_body_8546.jpg,water_body_8546.jpg,train
water_body_1463.jpg,water_body_1463.jpg,train
water_body_2560.jpg,water_body_2560.jpg,train
water_body_7641.jpg,water_body_7641.jpg,train
water_body_1492.jpg,water_body_1492.jpg,train
water_body_7941.jpg,water_body_7941.jpg,train
water_body_7866.jpg,water_body_7866.jpg,val
water_body_2225.jpg,water_body_2225.jpg,train
water_body_71.jpg,water_body_71.jpg,test
water_body_590.jpg,water_body_590.jpg,train
water_body_1780.jpg,water_body_1780.jpg,train
water_body_1705.jpg,water_body_1705.jpg,train
water_body_1065.jpg,water_body_1065.jpg,train
water_body_7716.jpg,water_body_7716.jpg,train
water_body_984.jpg,water_body_984.jpg,train
water_body_2520.jpg,water_body_2520.jpg,train
water_body_1494.jpg,water_body_1494.jpg,train
water_body_1823.jpg,water_body_1823.jpg,train
water_body_2456.jpg,water_body_2456.jpg,val
water_body_1484.jpg,water_body_1484.jpg,train
water_body_1420.jpg,water_body_1420.jpg,train
water_body_7251.jpg,water_body_7251.jpg,train
water_body_7802.jpg,water_body_7802.jpg,train
water_body_7052.jpg,water_body_7052.jpg,test
water_body_8612.jpg,water_body_8612.jpg,train
water_body_7962.jpg,water_body_7962.jpg,train
water_body_8689.jpg,water_body_8689.jpg,val
water_body_8861.jpg,water_body_8861.jpg,val
water_body_2439.jpg,water_body_2439.jpg,train
water_body_986.jpg,water_body_986.jpg,train
water_body_7821.jpg,water_body_7821.jpg,train
water_body_966.jpg,water_body_966.jpg,val
water_body_1554.jpg,water_body_1554.jpg,train
water_body_8621.jpg,water_body_8621.jpg,train
water_body_2237.jpg,water_body_2237.jpg,train
water_body_8350.jpg,water_body_8350.jpg,val
water_body_1432.jpg,water_body_1432.jpg,train
water_body_8661.jpg,water_body_8661.jpg,train
water_body_8400.jpg,water_body_8400.jpg,train
water_body_783.jpg,water_body_783.jpg,test
water_body_7557.jpg,water_body_7557.jpg,train
water_body_1419.jpg,water_body_1419.jpg,train
water_body_1008.jpg,water_body_1008.jpg,val
water_body_7275.jpg,water_body_7275.jpg,train
water_body_1128.jpg,water_body_1128.jpg,train
water_body_1628.jpg,water_body_1628.jpg,train
water_body_6418.jpg,water_body_6418.jpg,test
water_body_7646.jpg,water_body_7646.jpg,train
water_body_8716.jpg,water_body_8716.jpg,train
water_body_8071.jpg,water_body_8071.jpg,train
water_body_101.jpg,water_body_101.jpg,train
water_body_708.jpg,water_body_708.jpg,train
water_body_8425.jpg,water_body_8425.jpg,val
water_body_7067.jpg,water_body_7067.jpg,train
water_body_7618.jpg,water_body_7618.jpg,test
water_body_7666.jpg,water_body_7666.jpg,train
water_body_7075.jpg,water_body_7075.jpg,test
water_body_7954.jpg,water_body_7954.jpg,train
water_body_1826.jpg,water_body_1826.jpg,train
water_body_2288.jpg,water_body_2288.jpg,test
water_body_7320.jpg,water_body_7320.jpg,train
water_body_1366.jpg,water_body_1366.jpg,train
water_body_97.jpg,water_body_97.jpg,train
water_body_2474.jpg,water_body_2474.jpg,test
water_body_7819.jpg,water_body_7819.jpg,test
water_body_7861.jpg,water_body_7861.jpg,train
water_body_7059.jpg,water_body_7059.jpg,train
water_body_7809.jpg,water_body_7809.jpg,train
water_body_7678.jpg,water_body_7678.jpg,val
water_body_2495.jpg,water_body_2495.jpg,test
water_body_879.jpg,water_body_879.jpg,val
water_body_8738.jpg,water_body_8738.jpg,train
water_body_8617.jpg,water_body_8617.jpg,val
water_body_1203.jpg,water_body_1203.jpg,train
water_body_2318.jpg,water_body_2318.jpg,train
water_body_8020.jpg,water_body_8020.jpg,train
water_body_8169.jpg,water_body_8169.jpg,train
water_body_1644.jpg,water_body_1644.jpg,train
water_body_8536.jpg,water_body_8536.jpg,train
water_body_7282.jpg,water_body_7282.jpg,train
water_body_1847.jpg,water_body_1847.jpg,train
water_body_7208.jpg,water_body_7208.jpg,train
water_body_1248.jpg,water_body_1248.jpg,train
water_body_8405.jpg,water_body_8405.jpg,val
water_body_8238.jpg,water_body_8238.jpg,train
water_body_2515.jpg,water_body_2515.jpg,test
water_body_7411.jpg,water_body_7411.jpg,test
water_body_7947.jpg,water_body_7947.jpg,train
water_body_65.jpg,water_body_65.jpg,train
water_body_8384.jpg,water_body_8384.jpg,train
water_body_7626.jpg,water_body_7626.jpg,val
water_body_1250.jpg,water_body_1250.jpg,train
water_body_158.jpg,water_body_158.jpg,train
water_body_8933.jpg,water_body_8933.jpg,train
water_body_7901.jpg,water_body_7901.jpg,train
water_body_7713.jpg,water_body_7713.jpg,train
water_body_2395.jpg,water_body_2395.jpg,train
water_body_7284.jpg,water_body_7284.jpg,train
water_body_8490.jpg,water_body_8490.jpg,train
water_body_164.jpg,water_body_164.jpg,train
water_body_7690.jpg,water_body_7690.jpg,val
water_body_2180.jpg,water_body_2180.jpg,test
water_body_1586.jpg,water_body_1586.jpg,train
water_body_7602.jpg,water_body_7602.jpg,train
water_body_40.jpg,water_body_40.jpg,val
water_body_1502.jpg,water_body_1502.jpg,train
water_body_1160.jpg,water_body_1160.jpg,train
water_body_8683.jpg,water_body_8683.jpg,train
water_body_1514.jpg,water_body_1514.jpg,val
water_body_2320.jpg,water_body_2320.jpg,train
water_body_8937.jpg,water_body_8937.jpg,train
water_body_1132.jpg,water_body_1132.jpg,val
water_body_1011.jpg,water_body_1011.jpg,val
water_body_7506.jpg,water_body_7506.jpg,test
water_body_988.jpg,water_body_988.jpg,train
water_body_1839.jpg,water_body_1839.jpg,train
water_body_8465.jpg,water_body_8465.jpg,train
water_body_8033.jpg,water_body_8033.jpg,train
water_body_8554.jpg,water_body_8554.jpg,train
water_body_7503.jpg,water_body_7503.jpg,train
water_body_735.jpg,water_body_735.jpg,train
water_body_672.jpg,water_body_672.jpg,train
water_body_8307.jpg,water_body_8307.jpg,train
water_body_2501.jpg,water_body_2501.jpg,train
water_body_2174.jpg,water_body_2174.jpg,train
water_body_7709.jpg,water_body_7709.jpg,test
water_body_8723.jpg,water_body_8723.jpg,train
water_body_932.jpg,water_body_932.jpg,val
water_body_8846.jpg,water_body_8846.jpg,train
water_body_1334.jpg,water_body_1334.jpg,train
water_body_7086.jpg,water_body_7086.jpg,train
water_body_6399.jpg,water_body_6399.jpg,val
water_body_980.jpg,water_body_980.jpg,val
water_body_8719.jpg,water_body_8719.jpg,test
water_body_1488.jpg,water_body_1488.jpg,train
water_body_7930.jpg,water_body_7930.jpg,test
water_body_1822.jpg,water_body_1822.jpg,train
water_body_1074.jpg,water_body_1074.jpg,train
water_body_8500.jpg,water_body_8500.jpg,val
water_body_24.jpg,water_body_24.jpg,train
water_body_1634.jpg,water_body_1634.jpg,test
water_body_1709.jpg,water_body_1709.jpg,test
water_body_640.jpg,water_body_640.jpg,test
water_body_8416.jpg,water_body_8416.jpg,train
water_body_906.jpg,water_body_906.jpg,val
water_body_841.jpg,water_body_841.jpg,train
water_body_1607.jpg,water_body_1607.jpg,train
water_body_7611.jpg,water_body_7611.jpg,train
water_body_7711.jpg,water_body_7711.jpg,train
water_body_1511.jpg,water_body_1511.jpg,val
water_body_1645.jpg,water_body_1645.jpg,train
water_body_1518.jpg,water_body_1518.jpg,test
water_body_2365.jpg,water_body_2365.jpg,train
water_body_8960.jpg,water_body_8960.jpg,val
water_body_8193.jpg,water_body_8193.jpg,test
water_body_160.jpg,water_body_160.jpg,train
water_body_8131.jpg,water_body_8131.jpg,train
water_body_1273.jpg,water_body_1273.jpg,train
water_body_2219.jpg,water_body_2219.jpg,train
water_body_7854.jpg,water_body_7854.jpg,train
water_body_1459.jpg,water_body_1459.jpg,train
water_body_7192.jpg,water_body_7192.jpg,train
water_body_1754.jpg,water_body_1754.jpg,train
